Polarity,Review,Polarity_result
-1,i was originally looking forward to seeing this movie but after i did i wish i hadnt spent the money the story is lame the actors dull and the story is so changed from shirley jacksons wonderful book and the  movie that it doesnt even deserve to share the same title forget about buying this botched movie and purchase the older haunting youll wonder why they bothered to make a remake proving that newer doesnt necessarily mean better,"{'neg': 0.185, 'neu': 0.699, 'pos': 0.115, 'compound': -0.7104}"
1,the seat was a cinch to install it took about  minutes tops and its a lot more comfortable than the factory seat the bike came with,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.7841}"
1,i bought this book and alamut when was in high school and lost them years ago i was so happy to have it to download and read again on my kindle,"{'neg': 0.064, 'neu': 0.805, 'pos': 0.132, 'compound': 0.5332}"
1,our almost year old son knows nearly every word of this album by heart our month old perks up when ralph is on and we parents hum the tunes and enjoy the smart lyrics  even though we hear this music daily  the music is rich and doesnt go stale and manages to bridge the generation gap,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.8591}"
-1,i ordered this bag without any knowledge of how big it was i wanted to use it for a wkend trip i was taking and was shocked at how small the bag was i have a  month old baby girl and it was way too small for me to carry all of her things in it i was only able to fit a few diapers and wipes and the other small items i wasnt even able to fit a change of clothes i tried putting a change of her clothes in the back pocket but it made it way too bulky all in all the bag was adorable but way too small for a newborn i wouldnt recommend this bag to any mother with a newborn baby,"{'neg': 0.032, 'neu': 0.91, 'pos': 0.058, 'compound': 0.54}"
1,book is packaged properly so it is not easy to tamper with it great that it comes with a cd,"{'neg': 0.098, 'neu': 0.735, 'pos': 0.167, 'compound': 0.4007}"
1,this book is great for anyone having trouble taking the asvab for the first time my daughters score improved tremendously,"{'neg': 0.1, 'neu': 0.632, 'pos': 0.268, 'compound': 0.6705}"
1,studied the asvab few days before taking the test this book helped me get an idea of the difficulty and what to expect in the test the practice tests on this book is actually harder than the actual asvab so it helped me to study harder versions passed with a score of ,"{'neg': 0.045, 'neu': 0.955, 'pos': 0.0, 'compound': -0.34}"
1,the composers of these songs were almost all born in the second half of the th century their attempt was to create an american music from native american sources of rhythm and tonality i get the same sense of hearing original music with these songs as i got the first time i heard erik satie the songs tend to be melodic and peaceful and fresh dont expect much in the way of tomtoms and movie indian harmonies i love to find songs that go to unexpected places i found that herefor a much more sophisticated review search american indianists and fred flaxman,"{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.9601}"
1,while i loved both movies jean de florette and the sequel manon of the spring i would rate the first of the pair to to have an edge over the second they are both masterfully done and you really cant watch just one of them as they are an inseparable pair the first movie forming the background for the second and the second providing the resolution for the first without giving up too much of the story these movies tell a story of greed accidental murder and resolution with the likes of greek tragedycritically and tenderly revealing the mysterious nature of the human heart two of the best set of movies ever in my lifetime my only criticism of the nd movie is the weak portrayal of the young woman which came down to either poor direction or perhaps a poor casting decision overall this flaw can be overlooked as these two movies will stand as classics for many years to come,"{'neg': 0.128, 'neu': 0.799, 'pos': 0.073, 'compound': -0.7984}"
1,this is the second part of a two part series and picks up where jean de florette leaves off if you do not see jean de florette then you will be missing much of the background of this movie and the context is important for example without viewing the first movie the viewer will not know manons background what happened to her father and their farm the viewer will also not know the full relationship she has with the soubeyran clanthe quality of the dvd picture is avarage the picture is fairly clean and clear,"{'neg': 0.022, 'neu': 0.907, 'pos': 0.071, 'compound': 0.5994}"
-1,i bought a simpletech compactfalsh card of mb to use with my digital camera minolta dimage i but it does not work  the card works fine on my pc but there is a compatibility problem with the digital cam i guess simpletech must be aware of the problem since their tech support emailed me that they would post a patch on their website as soon as they would find one but of course i had no clue of the compatibility issue before buying the card so i hope this might help some potential buyers,"{'neg': 0.09, 'neu': 0.788, 'pos': 0.123, 'compound': 0.5672}"
-1,its very simple everything i have ever owned by simpletech has died on me including this drive  usb sticks  sd cards and  cf card not one of their products lasted me more than  years and caused me a lot of headache,"{'neg': 0.083, 'neu': 0.917, 'pos': 0.0, 'compound': -0.5574}"
1,i can still remember the force with which the first two or three paragraphs hit me reading them in a bookstore in albuquerque inventive humane human magical,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,i have read this book in both spanish and english i believe it is simply the best novel written in the th century no where else does a book burn with the fires of imagination and dreams like this one it touches my soul with a something magical creating the world of the buendias inside of me someone once said finishing the book is like waking from a dream i agree,"{'neg': 0.026, 'neu': 0.729, 'pos': 0.246, 'compound': 0.9493}"
1,before reading this booki had never realized that a book could be a piece of art as easily as a painting this book is akin to beauty bound in pages it is utterly amazing i personally do not understand why people say it is difficult to understand and even more difficult to get through i couldnt put it down it simple spoke to me rules to follow while reading this  pay attention and savor and  open your mind,"{'neg': 0.076, 'neu': 0.808, 'pos': 0.116, 'compound': 0.6705}"
1,gracias a este libro recien llegamos a descubrir que toda la humanidad habito en algun momento en macondo olvidensen de las grandes civilizaciones del pasado este pueblo perdido lo abarca todo amor odio guerras y los buendia son como cualquier ser humano de este planeta esta novela son de las que se leen de un tiron no importa que afuera pase un viento huracanado como el que destruye al pueblo al final al cerrar la ultima pagina todos llevamos algo de macondo dentro de nosotros,"{'neg': 0.025, 'neu': 0.93, 'pos': 0.045, 'compound': 0.4215}"
-1,i only made it to  pages the book is just boring a lot of sound and fury signifying very little there are marriage,"{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.7184}"
-1,marquez book takes the reader through the lives and times of what i hope is an atypical columbian  family covering from roughly the s to the s it was fun in parts but oddly repetitive with a style that seemed half magic realism half freud and of course the standard enervating antiamerican diatribes were thrown in i guess a latin american author even in magic realism mode cant overcome his predilictions,"{'neg': 0.034, 'neu': 0.912, 'pos': 0.055, 'compound': 0.1531}"
-1,the first paragraph of this book is one of the greatest in literary history its enough to compel the reader to read the next one hundred pages unfortunately the book becomes one of the most overrated in historymany of the praises given say the book is difficult confusing and yet they come to the conclusion it is a great book why why not just say that difficult and confusing books are not very good this is a parable with many characters magic realism a genre that deserves to be ignored though thats another discussion to give marquez credit his magical realism is a response to the limits placed upon him by the government he lived under but it is nevertheless a poor literary form and when imitated purely awful and the intertwining of lives but they just dont move the story only makes the reader wonder what the big fuss is all aboutmarquez book about miguel litton and news of a kidnapping are much better but this book just bores and bores,"{'neg': 0.134, 'neu': 0.8, 'pos': 0.067, 'compound': -0.8765}"
1,this book changed me  it changed the way i look at things  the way i observe all the events in my life it wasnt easy to read at the beginning  but this book helped me get rid of depression writing the characters names with a brief about each of thm will help you alot,"{'neg': 0.11, 'neu': 0.832, 'pos': 0.058, 'compound': -0.4944}"
-1,this was my first encounter with the magical realism style and i love it the buendia family is quite possibly the most intriguing i have encountered in any book a must read,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.6369}"
-1,im one of those obsessives who forces himself to finish any book he starts so i plugged away hoping id experience the enlightenment all these other reviewers seem to have foundbut i just didnt get it maybe it lost something in the translation but i prefer a little dialog in my fictioneven in my heavy pretentious intellectual and politically correct fiction i dont mind the magic realism but i do get bored with sentences that run on for twoplus pages without a period oh well chalk up the dissent to a libertarian crumudgeon redneck whos educated beyond his intelligence but i was underwhelmed,"{'neg': 0.049, 'neu': 0.814, 'pos': 0.138, 'compound': 0.882}"
1,i read one hudred years of solitude like  times over the years and it still holds its magic and atmosphyre just an unbelievable classic it feels weary and long at moments also distracting at moments but its originality and magical ventures arise and fill the soul must have,"{'neg': 0.063, 'neu': 0.875, 'pos': 0.063, 'compound': -0.0}"
1,i have read this book  times and i can read it  times more and never get tired of it this is what a great piece of literture can do this book has such unforgetable scenes that one cannot differenciate between dream and reality that exists in the story but takes over your mind and dont let go till you set aside the book and even after you will be captivated by the imagineray that has gone into this masterpiece,"{'neg': 0.015, 'neu': 0.824, 'pos': 0.161, 'compound': 0.9337}"
1,i approached this novel with reluctance a friend recommended it but said it was best to read it in the original spanish i dont understand spanish but i decided to try the english translation i was overwhelmed for days i was in a trance i could not and did not want to pull myself away from macondo and the buendia family the words hypnotized me the scenes evoked haunted me during the day and filled my dreams at night gabriel garcia marquez has created a masterpiece in any language,"{'neg': 0.065, 'neu': 0.692, 'pos': 0.243, 'compound': 0.9632}"
-1,as i opened this book i thought to myself wow this seems like a great story i found myself growing more depressed and disgusted with every page although the style and marquez technique are unquestionably wonderful the overlaying themes of lust lack of selfcontrol and immorality outweighed the good the goal of nearly very characters life is the sam,"{'neg': 0.141, 'neu': 0.621, 'pos': 0.237, 'compound': 0.8197}"
-1,this is what i think my problem is i didnt like the translation of the book if the novel was written in spanish and then translated into english i would sit there and say to myself that i loved the descriptive but not the flow of the sentence i am compelled to give this novel another try based on these reviews it has been a few years and i feel it is well deserving,"{'neg': 0.041, 'neu': 0.802, 'pos': 0.157, 'compound': 0.8192}"
1,this translation of marquezs quintessential work does great justice to his remarkable prose the clarity and depth of hundred years symbolism and the excellent development of the buendia characters send the reader back to an austere but complicated time  a time of exploration political upheaval and social transition one criticism of this translation is the absence of footnotes to specific historical cultural or social elements of life in colombia in the past two centuriestaciturn silent insensible to the new breath of vitality that was shaking the house colonel aureliano buendia could understand only that the secret of a good old age is simply an honorable pact with solitude p overall a great read,"{'neg': 0.043, 'neu': 0.74, 'pos': 0.216, 'compound': 0.9705}"
1,this card has to be the bast purchase ive ever made the grapghics are great its directx supported a biggie and is far superior to most cards of the same price the reviewer who says it doesnt work obviously knows nothing about computers to know well enough whether his motherboard will work with the card if he bought the agp card maybe he should try the pci anyway this is a great video card from a great company for a great price buy it,"{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.9758}"
1,the whole city watch series is just about my favorite bunch of books i have ever read i almost have to read them alonme because i get the whole family looking askingly when i laugh out loud great stories obvious,"{'neg': 0.0, 'neu': 0.776, 'pos': 0.224, 'compound': 0.8934}"
-1,i nearly cried when i realized that this was an abridged version there is no indication in the record i was really looking forward to these cds,"{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.5859}"
1,carrot vimes colon nobbs are back with also alot of new recruitsangua detritus and cuddy what is the mysterious thing killing dwarfs clowns and assasins is vimes finally going to get married who knows,"{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.6597}"
-1,i purchased this item for my son and it did not work right out of the box i followed all the terrible instructions and it still did not work i went to the coby website for answers and there was nothing there either i then attempted over  tiems to contact coby via telephone and was never able to get through i finally returned the product for a different bran i strongly suggest buying something else with a longer battery life and much better support and documentation,"{'neg': 0.033, 'neu': 0.884, 'pos': 0.083, 'compound': 0.5574}"
1,this is one of my favorite shows i have contacted sony for a release date but i cant seem to get a difinitive answer this has been out for almost  years please post a response if anyone knows what to do or who to contact to request the other seasons be released ill sign a petition if that will helplw,"{'neg': 0.057, 'neu': 0.874, 'pos': 0.069, 'compound': -0.0432}"
-1,i was looking for a wellstructured sideby side version of the canterbury tales bantam classics normally does a great jobs on books but whoever transcribed it to kindle did not know kindle at all left it unstructured and the translation all over the place intermingled with the lines translating the wrong verses and generally just all over the placepractically i am reading four lines middleenglish five lines modern three lines middleenglish  lines modern  lines middleenglish and so forth there is no connection between the middleenglish and its translationthat was a wasted  usd for kindle version and a huge disappointment  ,"{'neg': 0.137, 'neu': 0.814, 'pos': 0.048, 'compound': -0.9042}"
-1,beware of editions by general books llcthey produce books by scanning ocr copyrightfree material but without any editingthere are so many errors though that the result may be unusableusability probably depends on subject matter but the many ocrerrors make even prose an annoying readespecially mathematical and technical texts and texts with notes can become completely garbledsee the review of jm keynes a treatise on probability on this site which i bought but is useless and similar comments by other buyers on vanity fair by thackera,"{'neg': 0.136, 'neu': 0.821, 'pos': 0.043, 'compound': -0.8755}"
-1,the content  introductory notes translation  is great this is one of my favourite adaptations of the canterbury tales into modern englishthe kindle version however complete ruins the book the printed version presents facingpage translation which works great the kindle version attempts to do that having one page after the other not considering that due to the fontsize adaptability this doesnt work at all,"{'neg': 0.041, 'neu': 0.844, 'pos': 0.115, 'compound': 0.743}"
-1,why did i think this rendition of the cantebury tales was translated into modern english it is the second of three items purchased from amazon and a second disappointment perhaps i should not shop online regardless it is a classic and i suspect not read by nearly as many who would enjoy it,"{'neg': 0.093, 'neu': 0.825, 'pos': 0.082, 'compound': -0.1531}"
1,this translation allows you to read the stories which often are in poetry with pleasure i found the stories to be earthy funny but sometimes sad,"{'neg': 0.132, 'neu': 0.731, 'pos': 0.137, 'compound': -0.2144}"
-1,it is so incredibly disappointing that when such a fine film is released on dvd that the audio would be out of synch does anyone know if this an inherent problem with all the pressings,"{'neg': 0.161, 'neu': 0.795, 'pos': 0.045, 'compound': -0.688}"
-1,im always up for another look at the titanic especially if new light is shed on the story unfortunately pelligrino spends a huge percentage of the book referring to himself admiringly in the third person or subtly inflating his own worth in the parallel story line of ballards expeditions on top of that its not interesting the retelling of the events on the ship are fine but they cant carry the deadweight of pelligrinos attempt to make himself a central figure or as important as the story its the literary equivalent to watching an actor talk about how moved they are by their own acting pass,"{'neg': 0.03, 'neu': 0.878, 'pos': 0.092, 'compound': 0.6021}"
1,jenna reid has produced a debut solo cd of sheer quality from start to finish this young woman is such a stunning live performer its a joy to see she has produced an equally impressive studio recording stripped bare of over production lets her talent be heard fiddle playing of the highest order,"{'neg': 0.0, 'neu': 0.77, 'pos': 0.23, 'compound': 0.9231}"
1,i really enjoy this album and the level of playing is admirable there is a good range of tunes which fit together well as a whole i think i listened to it about  times in a row when i first got it,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.9371}"
-1,the usual girl goes to the big city cliches not as bad as what youd expect from mr bruckheimer thanks to the lovely and charismatic ms perabo and a nice performance from mr goodman as dadstill a gal who aspires to write songs and has absolutely nothing to say that whole whitneymariah thing yecchthe bar scenes have a certain energy to em but the other coyotes apparently have no hopes and dreams or personalitiesheres hoping the adorable piper will get a great or even better movie in the near future i will definitely be following her career,"{'neg': 0.024, 'neu': 0.684, 'pos': 0.292, 'compound': 0.9847}"
1,this is a really good cheesy movie that girls and guys will both like however if your boyfriend doesnt like these types of movies then put in the unrated version in the regular version the kissingsex scene doesnt show anything but the unrated version shows lots of skin and is pretty steamy its definitely a cutesy movie but the eye candy and bar scenes will keep the guys watching piper perabo and the rest of the girls wont disappoint i promise,"{'neg': 0.042, 'neu': 0.763, 'pos': 0.196, 'compound': 0.9407}"
-1,i bought this movie because i love jerry bruckheimer movies i should have just rented it the only entertaining part of this movie was the bar scenes all of which were shown in the trailer that about sums up the good scenes when i watched the featurette about how hard they were looking for a lead actress and how excited they were to find piper perabo i couldnt believe it perabos acting was so annoying she ruined the whole movie for me her fear of singing in public just became more and more irritating as the movie proceeded i just wanted to smack her and say just do it and stop your whining and sniveling im one of those people who like all kinds of movies even some really bad ones but this is one that i dont think i will be watching again,"{'neg': 0.099, 'neu': 0.838, 'pos': 0.064, 'compound': -0.5427}"
-1,this movie is so dumb how dumb is it this movie is so dumb that even though it has a bunch of hot chicks dancing around in sexy clothes provocatively it is anything but sexy and provocative dumb dumb dumbdid i mention that it stunk too,"{'neg': 0.307, 'neu': 0.588, 'pos': 0.105, 'compound': -0.9189}"
-1,this movie is one of the worst ive seen in the past year right there with the whole nine yards and cruel intentions the plot is predictable the actors worthless or maybe the plot just wasnt any good and theres really no good reason to watch it see if this movie were at least rated r and they actually showed some ta instead of just hinting at it maybe thered be a reason to watch this movie what with all the hotties in it however bad dialogue combined with predictable plot bad performances by actors and hotties but no nudity makes for a totally worthless movie what a waste of my time,"{'neg': 0.201, 'neu': 0.79, 'pos': 0.009, 'compound': -0.9705}"
1,i love this moviei watched it the first time with my best friend and then realized that i had to have a copy of it because its such a great movie,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.9493}"
1,i bought this cd initialey by mistake i was in a hurry and missed the cd i wanted right next to it it must have been gods hand directing me to this stunning album i had only heard the band on the radio and by the time song one was over i was hooked i sat there and let shirley mansons rich voice enthrall me through the rest of the cd i went out immeadiately and found their first cd which was just as good but in a different way that is what makes this a great band among other things the ability to reinvent without loosing the soulsound of the musictwo great albums i can only hope that they grace us all with many more,"{'neg': 0.022, 'neu': 0.782, 'pos': 0.196, 'compound': 0.9789}"
1,this cd is even better than the first and if u are thinking about getting it my advice is to go buy it go spend a measly  bucks to get it its well worth the money,"{'neg': 0.0, 'neu': 0.827, 'pos': 0.173, 'compound': 0.7096}"
1,its amazing how this sounds very odd the first time around you hear it then slowly it just hits you and you cant stop listening to it also this cd is sorta more insane literaly than the first one and its abit more slow paced rocks get it also this is the cd that got me nuts about garbage too,"{'neg': 0.111, 'neu': 0.805, 'pos': 0.083, 'compound': -0.231}"
1,garbage rocks shirley manson has a uniqe voice which is great the music for this record are very expressive and the tunes are very singable,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.6249}"
1,i bought garbages first album first and i thought the album was great boasting good tracks like milk queer only happy when it rains but the sophomore album was even better temptation waits started out with mansons menacing voice with simplistic lyrics like i tell you something i am a wolf but i like to wear sheeps clothing the second track had a rockier edge to it and then slowed down with medication and then it was fun all the way till you look so fine which ended the album with a sombre note like how garbage ended its first title with milka great buy almost perfection  you will just repeat it again and again without losing interest,"{'neg': 0.021, 'neu': 0.694, 'pos': 0.285, 'compound': 0.9902}"
1,garbage is a band like no other you really have to take a listen to this amazing band to realize how one incorporates so many styles into one little albumthis album is packed full of classic garbage songs that can really give you the chills the opening track temptation waits was very eerie the first time i heard it and i loved it the next track i think im paranoid has that heavy bass and light vocals that the band is known for love the lyrics tooa great album for anyone looking to continue digging thru garbage a word of advice thoughdont bother with beautifulgarbage if you are a rock fandefienatley not impressive,"{'neg': 0.09, 'neu': 0.767, 'pos': 0.143, 'compound': 0.878}"
1,garbage deliver more terrific eurotrash rock on their second album s version  another mix of crunching guitars wild beats groovy keyboards  effects and the sensual voice of shirley manson the band are still the frontrunners of modern rock with such great rockin tracks as temptation waits i think im paranoid push it and my personal fave sleep together theres also playful poprock with special with shirley tipping her hat to the pretenders chrissie hynde at the end the delirious hammering in my head and the truly gorgeous you look so fine fabulous music  production from a fabulous band version  is essential garbage,"{'neg': 0.016, 'neu': 0.726, 'pos': 0.258, 'compound': 0.9839}"
1,been watching this show on dvd since i got it it made me even make want to get season  in the store which i did its a great show one of my fav shows,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.8126}"
1,after reciving the th season set and it would not worki made a short phone call and had a replacement the very next daywow what servicemy granddaughter also thanks you,"{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4404}"
1,disregard stories about how hellman cooked up this story and then passed it off as true or about redgraves protest at the oscars both apparently true certainly the second one is just see this movie because its simply one of the best movies and stories of all time the script and acting are both topnotch,"{'neg': 0.063, 'neu': 0.75, 'pos': 0.187, 'compound': 0.8442}"
1,if you like jane fonda or vannassa redgrave youll like this moviethe content is dark but considering its wwii that wont be a surprise the movie is touchingsadand in someways makes you feel nice about love and friendship and in another way makes us wonder how far wed go in the name of friendship,"{'neg': 0.032, 'neu': 0.672, 'pos': 0.296, 'compound': 0.9611}"
1,dvd arrived quickly and safely  good srvice would use these folk again no problems encounteredfirst saw this film in the early s at a seaside picture plcae on the east coast of england bridlington was charmed by thew story and the actors loved the moody scenery the dvd reflected the original perfectly and was most enjoyable,"{'neg': 0.034, 'neu': 0.631, 'pos': 0.335, 'compound': 0.97}"
-1,i bought this game thinking it was going to be cool as hell but i was sadly mistaken when i got halfway through it and i kept hitting glich after glich i thought it was my xbox but i took it to a friends and glich after glich i guess i got the worst game in history but thats what happens when you get a massed produced game like this one,"{'neg': 0.157, 'neu': 0.739, 'pos': 0.104, 'compound': -0.6757}"
1,what a great video i just received it and went through the routine the flow was wonderful i am not a surfer have never surfed i was just looking for a good video and everybody recommended this to me but maybe now ill be surfing by summer,"{'neg': 0.069, 'neu': 0.778, 'pos': 0.153, 'compound': 0.3716}"
-1,there are many better yoga dvds to choose from as a surfer there is no special surf yoga as opposed to regular yoga any surfer who takes the time to practice yoga will benefit peggys videos lack the vital instruction that beginners need to do poses properly without injury it is a real shame as she has so many famous surfers supporting her efforts to spread yoga in the surf community a better option is shiva rheas shakti yoga which provides excellent instruction and a yoga matrix which allows you to create your own unique routines most dvds become stale after awhile but the yoga matrix on shiva rheas dvd in addition to the  readymade routines prevent this dvd from ever getting old,"{'neg': 0.04, 'neu': 0.838, 'pos': 0.122, 'compound': 0.7806}"
-1,this is perhaps the worst of all videos out today of its type if you have a basic knowledge of yoga you dont need this at all  you can create and tailor your own workout if you dont know yoga its useless the instruction is poor peppered with a split screen of people surfing and practicing yoga no wonder the surf mags think its great with little very poorly demonstrated techniques of basic yoga in some scenes you cant even see their feet a crucial failure  even if the instructor says what to do save your money take yoga long enough to learn it properly then apply it to your own surfing yoga is great for surfing but this is a poor video,"{'neg': 0.106, 'neu': 0.83, 'pos': 0.064, 'compound': -0.6858}"
-1,if you know anything about yoga do not buy this cd the only positive parts is the location and view of the waves this is more a novelty than useful honestly who does yoga in a wetsuit at pipelinetry ali mcgraws video for a great intermediate yoga tape,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.9274}"
-1,i purchased this book under the impression it had a book key for quia required by my profesorait didnt have any book key so now i have to return it and just buy the one from the bookstore like i should have done from the beginningalso ups was a day late and didnt leave the book as i requested by signing the leave package form left by the delivery man i had to go pick it up myself because im never at home,"{'neg': 0.014, 'neu': 0.921, 'pos': 0.065, 'compound': 0.5184}"
-1,this thing is ok but realize you must hold it onto your blow out port to make it work therefore you need  people to blow out your pipes when you are blowing out an rv constant air pressure is the key so saying that i ripped off the needle and attached an air chuck fitting to it now i just screw this on attach my air hose and pop on the compressor and i no longer need to hold it in place,"{'neg': 0.083, 'neu': 0.899, 'pos': 0.018, 'compound': -0.6808}"
1,when i selected this book i was looking for a book i could share with young children ages  years and up to give them a glimpse of nigeria its people and culture i liked the photographs which accurately depicted various professionslifestyles in nigeria and some of them provide wonderful ideas for story book extensions for example the photograph of the grandmother making a traditional outfit could be complemented by presenting to the children a few yards of woven fabric that is typically used in nigeria for such outfits other professional roles we see nigerians in are baker doctor wood carvercarpenter lawyer potter blacksmith and finally the traditional native doctor or herbalist who gives us an excellent botanist lesson on plants and their healing properties all in all it paints nigerians as an industrious people which is what we are,"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.9081}"
-1,my son was very excited as we put the cd in the player but when the music started he was very unhappy the songs dont sound anything like the ones on the show the melody and pace are different and the performers arent interesting dont buy if you are familiar with the real songs,"{'neg': 0.157, 'neu': 0.813, 'pos': 0.03, 'compound': -0.8336}"
1,this is my first lou reed video i can honestly say that i enjoyed it i have gained some new perspective on lous music he is a true professional before i turned it on i knew i would like my favorites sweet jane and walk on the wild side but i found myself enveloped in the other songs which i had never heard before i was a casual lou reed fani think if i liked it then a real hardcore fan will love itthe video is high quality and the sound is great its like having a front row seat im glad i purchased this one,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.9893}"
1, to jazzie of hampstead london dont know what you were looking at your last graf where you make up some quote from lou at the end of the show is totally bogus in fact lou says just the opposite pay no attention to that innacurate review lou has his good nights and his bad nights this was one of the best performances of his career,"{'neg': 0.096, 'neu': 0.809, 'pos': 0.096, 'compound': 0.25}"
1,so far i really like it its very informative and useful i would have given  stars but i have it on kindle and in hindsight would have rather gotten the book in paper its difficult to flip through the book and find what you need but i am fairly new to kindle so maybe its just me or old fashion enough to prefer a book in hand but i do recommend it in whichever form you prefer,"{'neg': 0.037, 'neu': 0.83, 'pos': 0.133, 'compound': 0.8062}"
-1,i have listened to this single and i want to feed it to the garbage can man i urge you to avoid it at all costs you will not notice the insipidly simple tune working its way into the core of your being and thus transform you into a similar state of insipid simplicity for kylie minogue i can find many uses  for her music i find none,"{'neg': 0.073, 'neu': 0.909, 'pos': 0.018, 'compound': -0.5994}"
1,this movie is about two twins who look alike and they are on there own soccer teamthey switch teams without their mom nowing,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,i think this movie was great i just couldnt stand the bad acting of the guy marykates character liked he seemed to be angry at her even when they were just talking yuck,"{'neg': 0.078, 'neu': 0.69, 'pos': 0.232, 'compound': 0.7543}"
-1,this movie had bad acting the dad is dramactic and corney the mom is just corney and all of the soccer coaches are acting like it was big pro sports championship the olson twins were corny but entertaining to watch this movie is unrealistic that emma ashley and sam mary kate were on  different teams its a rule that siblings be on same sports team this movie has bad quality actors and a unrealistic plot,"{'neg': 0.083, 'neu': 0.828, 'pos': 0.089, 'compound': -0.1154}"
1,switching goals was very good the plot was better than the average mary kate and ashley movie but it wasnt as funny or had as good of acting as the others this movie is good to watch a couple of times but only a couple times if you have extra cash though i say get it you wont regret it,"{'neg': 0.043, 'neu': 0.752, 'pos': 0.205, 'compound': 0.8918}"
-1,my son wanted this video so we got it there is a danger in making things that children think are real maybe a few more warnings in the video saying this is not real would be good,"{'neg': 0.138, 'neu': 0.795, 'pos': 0.068, 'compound': -0.4576}"
-1,langston hughes is definitely a better poet than he is a novelist i found this book to be lack luster and boring although you may like a character or twoin general the characters were not developed nor were they intriguing his wording lacked the rapture that we are accustomed to him delivering,"{'neg': 0.076, 'neu': 0.763, 'pos': 0.161, 'compound': 0.6249}"
1,i really liked this book the characters were intersting and the relationship sandy had with his grandmother made me think of my grandmother the book would be good for young people to give them a idea of what black life was like back in the s and s,"{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.8173}"
-1,i contact the company by e mail to return the product as directed the company e mails back to ask for a reason and if the product was opened i replied and the company did not what is the next step to return the product ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,it is a great suit great buy great service all around i would highly recommend anyone who is looking for a frosty suit to buy one of these,"{'neg': 0.0, 'neu': 0.614, 'pos': 0.386, 'compound': 0.9441}"
-1,as other reviewers have suggested this book is full of errors i used this book along with the official guide and the rea book which is much better for my preperation and found it to be virtually useless there are so many errors that i found myself unable to trust the book as a source on any information that i didnt already know to be accurate which of course defeats the purpose of a study guide many of the mistakes are obvious but perhaps more problematic are the several instances where the author explains a subtle point in errorthis book is not worth the time,"{'neg': 0.131, 'neu': 0.833, 'pos': 0.036, 'compound': -0.8413}"
-1,i just began using this book to review for the gre in april i havent gotten very far into the book but in the first  pages i have already found four seriously misleading errors and thats just the ones ive caught some of the equations even the hendersonhasselbalch they provide are wrong there is even a convenient example worked out with an erroneous equation you can use this book to learn about what topics you should study for the gre but do the actual studying from real chemistry textbooks,"{'neg': 0.165, 'neu': 0.835, 'pos': 0.0, 'compound': -0.9481}"
1,this is an awesome soundtrack it is fun and enjoyable to listen to the best songs on this cd are all of them if you have not listened to this cd then i recommend you do,"{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.9517}"
-1,this is too small for the age of child its designed for i swear there used to be a larger version plus it didnt survive more than a few sessions of our play group before the spring broke,"{'neg': 0.097, 'neu': 0.845, 'pos': 0.058, 'compound': -0.1531}"
-1,my  year old son received this as a christmas gift once it was initally setup he had a blast when the teeth chomped down on his finger very gentle however after  rounds of play we were unable to get the teeth to pop back up or to get the rest of the teeth to push down needless to say he was very disappointed as was i does not appear to be very durable or we just got a bad one,"{'neg': 0.076, 'neu': 0.83, 'pos': 0.094, 'compound': 0.1531}"
-1,i specifically bought this toy because it was self contained with no parts to loose it was to be taken on a trip to visit with my  year old grandson what fun we laughed and pushed the teeth down while taking turns well after less than a day the only tooth that would cause the jaws to snap was the center tooth not too much fun there i feel i wasted my money,"{'neg': 0.123, 'neu': 0.778, 'pos': 0.099, 'compound': -0.2505}"
