Polarity,Review,Polarity_result
-1,the fried rice was dry as well,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.2732}"
1,hands down my favorite italian restaurant,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.4588}"
1,that just screams legit in my booksomethats also pretty rare here in vegas,"{'neg': 0.134, 'neu': 0.671, 'pos': 0.195, 'compound': 0.25}"
1,it was just not a fun experience,"{'neg': 0.311, 'neu': 0.689, 'pos': 0.0, 'compound': -0.4023}"
1,the atmosphere was great with a lovely duo of violinists playing songs we requested,"{'neg': 0.0, 'neu': 0.531, 'pos': 0.469, 'compound': 0.8658}"
1,i personally love the hummus pita baklava falafels and baba ganoush its amazing what they do with eggplant,"{'neg': 0.129, 'neu': 0.568, 'pos': 0.303, 'compound': 0.6808}"
1,very convenient since we were staying at the mgm,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,the owners are super friendly and the staff is courteous,"{'neg': 0.0, 'neu': 0.402, 'pos': 0.598, 'compound': 0.886}"
1,both great,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}"
1,eclectic selection,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,the sweet potato tots were good but the onion rings were perfection or as close as i have had,"{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.8402}"
1,the staff was very attentive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,and the chef was generous with his time even came around twice so we can take pictures with him,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.5106}"
1,the owner used to work at nobu so this place is really similar for half the price,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,google mediocre and i imagine smashburger will pop up,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,dont go here,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,i promise they wont disappoint,"{'neg': 0.0, 'neu': 0.397, 'pos': 0.603, 'compound': 0.5511}"
-1,as a sushi lover avoid this place by all means,"{'neg': 0.157, 'neu': 0.571, 'pos': 0.271, 'compound': 0.3818}"
1,what a great double cheeseburger,"{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.6249}"
1,awesome service and food,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}"
1,a fantastic neighborhood gem ,"{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.5574}"
1,i cant wait to go back,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,the plantains were the worst ive ever tasted,"{'neg': 0.369, 'neu': 0.631, 'pos': 0.0, 'compound': -0.6249}"
1,its a great place and i highly recommend it,"{'neg': 0.0, 'neu': 0.504, 'pos': 0.496, 'compound': 0.7841}"
-1,service was slow and not attentive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,i gave it  stars then and im giving it  stars now,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.34}"
-1,your staff spends more time talking to themselves than me,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,dessert panna cotta was amazing,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.5859}"
1,very good food great atmosphere,"{'neg': 0.0, 'neu': 0.284, 'pos': 0.716, 'compound': 0.8204}"
1,damn good steak,"{'neg': 0.409, 'neu': 0.152, 'pos': 0.439, 'compound': 0.0516}"
-1,total brunch fail,"{'neg': 0.654, 'neu': 0.346, 'pos': 0.0, 'compound': -0.5829}"
1,prices are very reasonable flavors are spot on the sauce is home made and the slaw is not drenched in mayo,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.4767}"
1,the decor is nice and the piano music soundtrack is pleasant,"{'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.7269}"
1,the steak was amazingrge fillet relleno was the best seafood plate i have ever had,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.6369}"
1,good food  good service ,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.7003}"
1,it was absolutely amazing,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.624}"
-1,i probably wont be back to be honest,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5106}"
1,will definitely be back,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.4019}"
1,the sergeant pepper beef sandwich with auju sauce is an excellent sandwich as well,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.7003}"
1,hawaiian breeze mango magic and pineapple delight are the smoothies that ive tried so far and theyre all good,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.7783}"
-1,went for lunch  service was slow,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,we had so much to say about the place before we walked in that he expected it to be amazing but was quickly disappointed,"{'neg': 0.145, 'neu': 0.771, 'pos': 0.084, 'compound': -0.4118}"
-1,i was mortified,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,needless to say we will never be back here again,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,anyways the food was definitely not filling at all and for the price you pay you should expect more,"{'neg': 0.066, 'neu': 0.806, 'pos': 0.128, 'compound': 0.3182}"
-1,the chips that came out were dripping with grease and mostly not edible,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,i wasnt really impressed with strip steak,"{'neg': 0.316, 'neu': 0.684, 'pos': 0.0, 'compound': -0.4158}"
1,have been going since  and every meal has been awesome,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.6249}"
1,our server was very nice and attentive as were the other serving staff,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.4754}"
1,the cashier was friendly and even brought the food out to me,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4939}"
-1,i work in the hospitality industry in paradise valley and have refrained from recommending cibo any longer,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.6369}"
1,the atmosphere here is fun,"{'neg': 0.0, 'neu': 0.548, 'pos': 0.452, 'compound': 0.5106}"
-1,would not recommend to others,"{'neg': 0.345, 'neu': 0.655, 'pos': 0.0, 'compound': -0.2755}"
1,service is quick and even to go orders are just like we like it,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.6124}"
-1,i mean really how do you get so famous for your fish and chips when its so terrible,"{'neg': 0.19, 'neu': 0.81, 'pos': 0.0, 'compound': -0.6113}"
1,that said our mouths and bellies were still quite pleased,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4927}"
-1,not my thing,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1, thumbs up,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,if you are reading this please dont go there,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.3869}"
1,i loved the grilled pizza reminded me of legit italian pizza,"{'neg': 0.0, 'neu': 0.719, 'pos': 0.281, 'compound': 0.5994}"
1,only pros  large seating area nice bar area great simple drink menu the best brick oven pizza with homemade dough,"{'neg': 0.0, 'neu': 0.605, 'pos': 0.395, 'compound': 0.9022}"
1,they have a really nice atmosphere,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.4754}"
-1,tonight i had the elk filet specialand it sucked,"{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.4588}"
1,after one bite i was hooked,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,we ordered some old classics and some new dishes after going there a few times and were sorely disappointed with everything,"{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.4767}"
1,cute quaint simple honest,"{'neg': 0.0, 'neu': 0.241, 'pos': 0.759, 'compound': 0.743}"
1,the chicken was deliciously seasoned and had the perfect fry on the outside and moist chicken on the inside,"{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.765}"
1,the food was great as always compliments to the chef,"{'neg': 0.0, 'neu': 0.541, 'pos': 0.459, 'compound': 0.7783}"
1,special thanks to dylan t for the recommendation on what to order  all yummy for my tummy,"{'neg': 0.0, 'neu': 0.609, 'pos': 0.391, 'compound': 0.8402}"
1,awesome selection of beer,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}"
1,great food and awesome service,"{'neg': 0.0, 'neu': 0.268, 'pos': 0.732, 'compound': 0.8481}"
1,one nice thing was that they added gratuity on the bill since our party was larger than  or  and they didnt expect more tip than that,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.6705}"
-1,a fly was in my apple juice a fly,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,the han nan chicken was also very tasty,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,as for the service i thought it was good,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}"
-1,the food was barely lukewarm so it must have been sitting waiting for the server to bring it out to us,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,ryans bar is definitely one edinburgh establishment i wont be revisiting,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}"
1,nicest chinese restaurant ive been in a while,"{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.4939}"
1,overall i like there food and the service,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}"
1,they also now serve indian naan bread with hummus and some spicy pine nut sauce that was out of this world,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,probably never coming back and wouldnt recommend it,"{'neg': 0.232, 'neu': 0.768, 'pos': 0.0, 'compound': -0.2755}"
-1,friends pasta  also bad he barely touched it,"{'neg': 0.278, 'neu': 0.476, 'pos': 0.246, 'compound': -0.1027}"
1,try them in the airport to experience some tasty food and speedy friendly service,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.4939}"
1,i love the decor with the chinese calligraphy wall paper,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}"
1,never had anything to complain about here,"{'neg': 0.294, 'neu': 0.706, 'pos': 0.0, 'compound': -0.3612}"
1,the restaurant is very clean and has a family restaurant feel to it,"{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.4576}"
-1,it was way over fried,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,im not sure how long we stood there but it was long enough for me to begin to feel awkwardly out of place,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.5316}"
-1,when i opened the sandwich i was impressed but not in a good way,"{'neg': 0.181, 'neu': 0.699, 'pos': 0.119, 'compound': -0.2638}"
-1,will not be back,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,there was a warm feeling with the service and i felt like their guest for a special treat,"{'neg': 0.0, 'neu': 0.535, 'pos': 0.465, 'compound': 0.8519}"
1,an extensive menu provides lots of options for breakfast,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,i always order from the vegetarian menu during dinner which has a wide array of options to choose from,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,i have watched their prices inflate portions get smaller and management attitudes grow rapidly,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,wonderful lil tapas and the ambience made me feel all warm and fuzzy inside,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6808}"
1,i got to enjoy the seafood salad with a fabulous vinegrette,"{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.765}"
1,the wontons were thin not thick and chewy almost melt in your mouth,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,level  spicy was perfect where spice didnt overwhelm the soup,"{'neg': 0.0, 'neu': 0.605, 'pos': 0.395, 'compound': 0.6391}"
1,we were sat right on time and our server from the get go was fantastic,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.5574}"
-1,main thing i didnt enjoy is that the crowd is of older crowd around mid s and up,"{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.3875}"
1,when im on this side of town this will definitely be a spot ill hit up again,"{'neg': 0.137, 'neu': 0.732, 'pos': 0.132, 'compound': -0.0258}"
-1,i had to wait over  minutes to get my drink and longer to get  arepas,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,this is a great place to eat,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.6249}"
1,the jalapeno bacon is soooo good,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}"
-1,the service was poor and thats being nice,"{'neg': 0.261, 'neu': 0.504, 'pos': 0.235, 'compound': -0.0772}"
1,food was good service was good prices were good,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.8271}"
-1,the place was not clean and the food oh so stale,"{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.3089}"
-1,the chicken dishes are ok the beef is like shoe leather,"{'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.5719}"
-1,but the service was beyond bad,"{'neg': 0.487, 'neu': 0.513, 'pos': 0.0, 'compound': -0.6956}"
1,im so happy to be here,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.6115}"
-1,tasted like dirt,"{'neg': 0.407, 'neu': 0.169, 'pos': 0.424, 'compound': 0.0258}"
1,one of the few places in phoenix that i would definately go back to again ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,the block was amazing,"{'neg': 0.333, 'neu': 0.23, 'pos': 0.437, 'compound': 0.2263}"
1,its close to my house its lowkey nonfancy affordable prices good food,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}"
1, both the hot  sour  the egg flower soups were absolutely  stars,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,my sashimi was poor quality being soggy and tasteless,"{'neg': 0.279, 'neu': 0.721, 'pos': 0.0, 'compound': -0.4767}"
1,great time  family dinner on a sunday night,"{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.6249}"
-1,the food is not tasty at all not to say its real traditional hunan style,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,what did bother me was the slow service,"{'neg': 0.255, 'neu': 0.745, 'pos': 0.0, 'compound': -0.34}"
1,the flair bartenders are absolutely amazing,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.624}"
-1,their frozen margaritas are way too sugary for my taste,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,these were so good we ordered them twice,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.5777}"
-1,so in a nutshell  the restaraunt smells like a combination of a dirty fish market and a sewer,"{'neg': 0.136, 'neu': 0.748, 'pos': 0.117, 'compound': -0.1027}"
-1,my girlfriends veal was very bad,"{'neg': 0.431, 'neu': 0.569, 'pos': 0.0, 'compound': -0.5849}"
-1,unfortunately it was not good,"{'neg': 0.616, 'neu': 0.384, 'pos': 0.0, 'compound': -0.5867}"
1,i had a pretty satifying experience,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.4939}"
1,join the club and get awesome offers via email,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.743}"
1,perfect for someone me who only likes beer ice cold or in this case even colder,"{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.7579}"
-1,bland and flavorless is a good way of describing the barely tepid meat,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
-1,the chains which im no fan of beat this place easily,"{'neg': 0.147, 'neu': 0.674, 'pos': 0.18, 'compound': 0.1124}"
1,the nachos are a must have,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,we will not be coming back,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,i dont have very many words to say about this place but it does everything pretty well,"{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.7876}"
1,the staff is super nice and very quick even with the crazy crowds of the downtown juries lawyers and court staff,"{'neg': 0.089, 'neu': 0.664, 'pos': 0.247, 'compound': 0.6486}"
1,great atmosphere friendly and fast service,"{'neg': 0.0, 'neu': 0.354, 'pos': 0.646, 'compound': 0.8074}"
1,when i received my pita it was huge it did have a lot of meat in it so thumbs up there,"{'neg': 0.138, 'neu': 0.769, 'pos': 0.093, 'compound': -0.2732}"
-1,once your food arrives its meh,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.0772}"
-1,paying  for a hot dog and fries that looks like it came out of a kids meal at the wienerschnitzel is not my idea of a good meal,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.6597}"
1,the classic maine lobster roll was fantastic,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.5574}"
-1,my brother in law who works at the mall ate here same day and guess what he was sick all night too,"{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.5106}"
1,so good i am going to have to review this place twice  once hereas a tribute to the place and once as a tribute to an event held here last night,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.4927}"
1,the chips and salsa were really good the salsa was very fresh,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.699}"
1,this place is great,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}"
-1,mediocre food,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,once you get inside youll be impressed with the place,"{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.4767}"
-1,im super pissd,"{'neg': 0.0, 'neu': 0.339, 'pos': 0.661, 'compound': 0.5994}"
1,and service was super friendly,"{'neg': 0.0, 'neu': 0.297, 'pos': 0.703, 'compound': 0.7964}"
-1,why are these sad little vegetables so overcooked,"{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.4767}"
1,this place was such a nice surprise,"{'neg': 0.0, 'neu': 0.505, 'pos': 0.495, 'compound': 0.5994}"
1,they were goldencrispy and delicious,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.5719}"
-1,i had high hopes for this place since the burgers are cooked over a charcoal grill but unfortunately the taste fell flat way flat,"{'neg': 0.115, 'neu': 0.815, 'pos': 0.07, 'compound': -0.296}"
1,i could eat their bruschetta all day it is devine,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,not a single employee came out to see if we were ok or even needed a water refill once they finally served us our food,"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.296}"
1,lastly the mozzarella sticks they were the best thing we ordered,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.6369}"
1,the first time i ever came here i had an amazing experience i still tell people how awesome the duck was,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.836}"
-1,the server was very negligent of our needs and made us feel very unwelcome i would not suggest this place,"{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.4576}"
-1,the service was terrible though,"{'neg': 0.437, 'neu': 0.563, 'pos': 0.0, 'compound': -0.4767}"
-1,this place is overpriced not consistent with their boba and it really is overpriced,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,it was packed,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,i love this place,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}"
1,i can say that the desserts were yummy,"{'neg': 0.0, 'neu': 0.673, 'pos': 0.327, 'compound': 0.5267}"
-1,the food was terrible,"{'neg': 0.508, 'neu': 0.492, 'pos': 0.0, 'compound': -0.4767}"
1,the seasonal fruit was fresh white peach puree,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.3182}"
-1,it kept getting worse and worse so now im officially done,"{'neg': 0.408, 'neu': 0.592, 'pos': 0.0, 'compound': -0.7351}"
-1,this place should honestly be blown up,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.4588}"
-1,but i definitely would not eat here again,"{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.5499}"
-1,do not waste your money here,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.3252}"
1,i love that they put their food in nice plastic containers as opposed to cramming it in little paper takeout boxes,"{'neg': 0.0, 'neu': 0.731, 'pos': 0.269, 'compound': 0.7906}"
1,the crpe was delicate and thin and moist,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.0516}"
-1,awful service,"{'neg': 0.75, 'neu': 0.25, 'pos': 0.0, 'compound': -0.4588}"
-1,wont ever go here again,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,food quality has been horrible,"{'neg': 0.467, 'neu': 0.533, 'pos': 0.0, 'compound': -0.5423}"
-1,for that price i can think of a few place i would have much rather gone,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,the service here is fair at best,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.7579}"
-1,i do love sushi but i found kabuki to be overpriced overhip and underservices,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.3818}"
-1,do yourself a favor and stay away from this dish,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}"
-1,very poor service,"{'neg': 0.629, 'neu': 0.371, 'pos': 0.0, 'compound': -0.5256}"
-1,no one at the table thought the food was above average or worth the wait that we had for it,"{'neg': 0.1, 'neu': 0.814, 'pos': 0.086, 'compound': -0.0772}"
1,best service and food ever maria our server was so good and friendly she made our day,"{'neg': 0.0, 'neu': 0.551, 'pos': 0.449, 'compound': 0.9082}"
1,they were excellent,"{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.5719}"
-1,i paid the bill but did not tip because i felt the server did a terrible job,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.631}"
1,just had lunch here and had a great experience,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.6249}"
-1,i have never had such bland food which surprised me considering the article we read focused so much on their spices and flavor,"{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.5423}"
-1,food is way overpriced and portions are fucking small,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,i recently tried caballeros and i have been back every week since,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,for  bucks a head i really expect better food,"{'neg': 0.0, 'neu': 0.716, 'pos': 0.284, 'compound': 0.4902}"
1,the food came out at a good pace,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}"
1,i ate there twice on my last visit and especially enjoyed the salmon salad,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.5563}"
-1,i wont be back,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,we could not believe how dirty the oysters were,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.3412}"
-1,this place deserves no stars,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.296}"
-1,i would not recommend this place,"{'neg': 0.297, 'neu': 0.703, 'pos': 0.0, 'compound': -0.2755}"
1,in fact im going to round up to  stars just because she was so awesome,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.7384}"
-1,to my disbelief each dish qualified as the worst version of these foods i have ever tasted,"{'neg': 0.204, 'neu': 0.796, 'pos': 0.0, 'compound': -0.6249}"
-1,bad day or not i have a very low tolerance for rude customer service people it is your job to be nice and polite wash dishes otherwise,"{'neg': 0.246, 'neu': 0.608, 'pos': 0.146, 'compound': -0.5595}"
1,the potatoes were great and so was the biscuit,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.6249}"
-1,i probably would not go here again,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,so flavorful and has just the perfect amount of heat,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.5719}"
1,the price is reasonable and the service is great,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.6249}"
-1,the wife hated her meal coconut shrimp and our friends really did not enjoy their meals either,"{'neg': 0.293, 'neu': 0.579, 'pos': 0.128, 'compound': -0.6113}"
-1,my fella got the huevos rancheros and they didnt look too appealing,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,went in for happy hour great list of wines,"{'neg': 0.0, 'neu': 0.473, 'pos': 0.527, 'compound': 0.8316}"
1,some may say this buffet is pricey but i think you get what you pay for and this place you are getting quite a lot,"{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.1531}"
-1,i probably wont be coming back here,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,worst foodservice ive had in a while,"{'neg': 0.406, 'neu': 0.594, 'pos': 0.0, 'compound': -0.6249}"
1,this place is pretty good nice little vibe in the restaurant,"{'neg': 0.0, 'neu': 0.473, 'pos': 0.527, 'compound': 0.836}"
1,talk about great customer service of course we will be back,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.6249}"
-1,hot dishes are not hot cold dishes are close to room tempi watched staff prepare food with bare hands no gloveseverything is deep fried in oil,"{'neg': 0.081, 'neu': 0.919, 'pos': 0.0, 'compound': -0.296}"
1,i love their fries and their beans,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.6369}"
1,always a pleasure dealing with him,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.5719}"
1,they have a plethora of salads and sandwiches and everything ive tried gets my seal of approval,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4767}"
1,this place is awesome if you want something light and healthy during the summer,"{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.7964}"
1,for sushi on the strip this is the place to go,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
1,the service was great even the manager came and helped with our table,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.6249}"
-1,the feel of the dining room was more college cooking course than high class dining and the service was slow at best,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.6369}"
-1,i started this review with two stars but im editing it to give it only one,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
-1,this is the worst sushi i have ever eat besides costcos,"{'neg': 0.291, 'neu': 0.709, 'pos': 0.0, 'compound': -0.6249}"
